GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000229474	15	44947930	45013514	102	29	361194	-0.84661	0.80139	PATL2
ENSG00000166710	15	44993675	45021075	63	15	361194	-0.052534	0.52095	B2M
ENSG00000185880	15	45011186	45070027	152	18	361194	-0.49061	0.68815	TRIM69
ENSG00000167014	15	45238900	45281427	175	13	361194	2.0479	0.020287	C15orf43
ENSG00000140263	15	45305302	45379383	264	33	361194	1.0819	0.13964	SORD
ENSG00000140279	15	45374848	45416542	114	19	361194	-1.0294	0.84836	DUOX2
ENSG00000140274	15	45396519	45420619	61	20	361194	-1.0486	0.85281	DUOXA2
ENSG00000140254	15	45399569	45432136	75	29	361194	-1.362	0.9134	DUOXA1
ENSG00000137857	15	45412131	45467774	154	40	361194	-1.1714	0.87928	DUOX1
ENSG00000138606	15	45449412	45503373	125	30	361194	-0.84469	0.80086	SHF
ENSG00000137860	15	45534428	45578149	59	25	361194	-0.62972	0.73556	SLC28A2
ENSG00000171766	15	45643322	45704525	198	12	361194	1.2	0.11507	GATM
ENSG00000171763	15	45684529	45723617	113	18	361194	1.0199	0.15388	SPATA5L1
ENSG00000166920	15	45712727	45750959	98	24	361194	0.83604	0.20157	C15orf48
ENSG00000104154	15	45761809	45825005	112	26	361194	1.4728	0.070402	SLC30A4
ENSG00000104164	15	45869321	45918197	116	17	361194	1.4936	0.067639	BLOC1S6
ENSG00000260170	15	45869549	45978512	391	40	361194	1.2375	0.10795	RP11-96O20.4
ENSG00000137767	15	45913346	45993492	406	44	361193	0.80984	0.20902	SQRDL
ENSG00000259752	15	47415693	47436320	73	16	361194	-0.2961	0.61642	FKSG62
ENSG00000137872	15	47466298	48076420	2192	92	361194	1.3202	0.093386	SEMA6D
ENSG00000188467	15	48403169	48444869	9	4	361194	0.40093	0.34423	SLC24A5
ENSG00000104177	15	48421625	48480714	8	4	361194	0.57053	0.28416	MYEF2
ENSG00000233932	15	48473736	48505953	4	2	361194	-0.80446	0.78944	CTXN2
ENSG00000074803	15	48473861	48606275	312	16	361194	-0.24191	0.59557	SLC12A1
ENSG00000128951	15	48613208	48645570	88	11	361194	-0.95736	0.83081	DUT
ENSG00000166147	15	48690503	48948046	741	36	361194	0.32101	0.3741	FBN1
ENSG00000103995	15	48995125	49113343	298	32	361194	-1.2206	0.88888	CEP152
ENSG00000185634	15	49105932	49265641	494	70	361194	0.50728	0.30598	SHC4
ENSG00000255302	15	49160083	49182380	64	16	361194	0.25835	0.39807	EID1
ENSG00000138593	15	49270673	49348760	169	40	361194	1.9994	0.022783	SECISBP2L
ENSG00000166200	15	49388268	49457858	249	34	361194	2.6045	0.0046005	COPS2
ENSG00000156958	15	49437853	49670066	905	30	361194	2.4616	0.0069164	GALK2
ENSG00000166262	15	49609159	49923128	1290	42	361194	1.3652	0.086103	FAM227B
ENSG00000140285	15	49705293	49790972	347	28	361194	0.77194	0.22007	FGF7
ENSG00000104047	15	49903177	49947333	175	17	361194	2.3358	0.0097497	DTWD1
ENSG00000104043	15	50140435	50485014	1317	84	361194	2.0476	0.020299	ATP8B4
ENSG00000140284	15	50464393	50538592	370	37	361194	1.6069	0.054043	SLC27A2
ENSG00000140287	15	50524144	50568223	199	26	361194	1.4195	0.077883	HDC
ENSG00000104064	15	50559389	50657605	259	31	361194	0.81837	0.20657	GABPB1
ENSG00000138592	15	50706577	50803280	408	29	361194	4.1715	1.5132e-05	USP8
ENSG00000170236	15	50782759	50848905	276	26	361194	3.1643	0.00077725	USP50
ENSG00000092439	15	50834670	50989012	651	29	361194	2.1244	0.016818	TRPM7
ENSG00000138600	15	50989506	51068005	393	27	361194	1.5212	0.064104	SPPL2A
ENSG00000081014	15	51190869	51308097	360	30	361194	2.313	0.010362	AP4E1
ENSG00000183578	15	51338795	51407473	208	33	361194	2.1752	0.014809	TNFAIP8L3
ENSG00000137869	15	51490254	51640807	548	55	361194	7.5641	1.9524e-14	CYP19A1
ENSG00000186417	15	51623826	51710210	448	47	361194	4.2868	9.0633e-06	GLDN
ENSG00000104093	15	51729908	51925030	474	53	361194	2.3129	0.010364	DMXL2
ENSG00000104112	15	51963550	52023223	210	40	361194	1.8797	0.030075	SCG3
ENSG00000140280	15	52005208	52053782	264	22	361194	0.73971	0.22974	LYSMD2
ENSG00000128872	15	52033758	52118565	414	25	361194	1.0783	0.14044	TMOD2
ENSG00000138594	15	52111825	52249492	593	24	361194	0.81815	0.20663	TMOD3
ENSG00000166477	15	52220222	52274003	218	25	361194	1.384	0.083175	LEO1
ENSG00000069956	15	52234303	52368462	532	47	361194	1.2234	0.11058	MAPK6
ENSG00000137875	15	52391460	52414972	64	15	361194	-0.091558	0.53648	BCL2L10
ENSG00000069966	15	52403117	52493566	349	29	361194	0.23253	0.40806	GNB5
ENSG00000128833	15	52474519	52597995	396	65	361194	0.7132	0.23786	MYO5C
ENSG00000197535	15	52589480	52831247	1054	30	361194	1.5253	0.063598	MYO5A
ENSG00000128989	15	52829242	52872080	166	24	361194	1.3223	0.093027	ARPP19
ENSG00000047346	15	52863514	53012014	412	58	361194	1.6221	0.052391	FAM214A
ENSG00000169856	15	53039637	53093273	216	47	361194	0.46733	0.32013	ONECUT1
ENSG00000166415	15	53795938	54065075	1432	65	361194	1.1999	0.11509	WDR72
ENSG00000137766	15	54295101	54930806	3222	148	361194	-0.25847	0.60198	UNC13C
ENSG00000137876	15	55463004	55499265	221	20	361194	0.33713	0.36801	RSL24D1
ENSG00000069974	15	55485164	55621311	711	50	361194	1.245	0.10656	RAB27A
ENSG00000069943	15	55601158	55657846	286	31	361194	-0.30078	0.61821	PIGB
ENSG00000260916	15	55622230	55710708	481	35	361194	-0.65967	0.74527	CCPG1
ENSG00000261652	15	55690746	55720962	166	19	361194	-0.34293	0.63417	C15orf65
ENSG00000256061	15	55692723	55810432	554	40	361194	-0.6028	0.72668	DYX1C1
ENSG00000171016	15	55821088	55891145	313	31	361194	1.0657	0.14327	PYGO1
ENSG00000166450	15	55893744	56045288	517	49	361194	0.81161	0.20851	PRTG
ENSG00000069869	15	56109120	56295944	964	39	361194	-1.3627	0.91351	NEDD4
ENSG00000181827	15	56369478	56545483	706	31	361194	0.8205	0.20597	RFX7
ENSG00000151575	15	56526207	56748195	853	41	361194	1.5334	0.062592	TEX9
ENSG00000138587	15	56703742	56767335	236	34	361194	1.4782	0.069683	MNS1
ENSG00000137871	15	56912379	57220769	843	64	361194	1.4218	0.077543	ZNF280D
ENSG00000140262	15	57200821	57601479	1477	54	361194	0.49145	0.31156	TCF12
ENSG00000128849	15	57658165	57852925	964	107	361194	1.1207	0.1312	CGNL1
ENSG00000137878	15	57874106	58016943	704	65	361194	0.21129	0.41633	GCOM1
ENSG00000263155	15	57874139	57987562	576	57	361194	0.0019232	0.49923	MYZAP
ENSG00000255529	15	57874231	58084960	1029	96	361194	-0.38476	0.64979	POLR2M
ENSG00000128918	15	58235622	58800065	2542	183	361194	0.46245	0.32188	ALDH1A2
ENSG00000103569	15	58420368	58488110	246	45	361194	-1.2163	0.88807	AQP9
ENSG00000166035	15	58692768	58871151	693	127	361194	-0.83051	0.79687	LIPC
ENSG00000137845	15	58877403	59052177	601	38	361194	-1.105	0.86541	ADAM10
ENSG00000128923	15	59053391	59164099	414	45	361194	-0.64744	0.74133	FAM63B
ENSG00000157450	15	59147374	59399618	897	63	361194	0.72292	0.23486	RNF111
ENSG00000137776	15	59161244	59235852	178	52	361194	-0.91617	0.82021	SLTM
ENSG00000157456	15	59387277	59427244	188	20	361194	0.96929	0.1662	CCNB2
ENSG00000157483	15	59417113	59675099	1027	113	361194	-0.93101	0.82408	MYO1E
ENSG00000268327	15	59429899	59450054	108	22	361194	0.76465	0.22224	C15ORF31
ENSG00000171989	15	59489042	59510705	136	21	361194	-0.74837	0.77288	LDHAL6B
ENSG00000157470	15	59654892	59825748	629	78	361194	-1.8726	0.96944	FAM81A
ENSG00000140297	15	59877074	59942438	300	49	361193	0.47977	0.31569	GCNT3
ENSG00000140307	15	59920261	59959740	129	27	361193	-0.33901	0.6327	GTF2A2
ENSG00000140299	15	59941345	59991733	237	20	361194	-0.57912	0.71875	BNIP2
ENSG00000171956	15	60286421	60363929	291	38	361194	-1.0681	0.85726	FOXB1
ENSG00000182718	15	60629333	60705082	235	67	361194	0.66789	0.2521	ANXA2
ENSG00000128915	15	60701808	60781359	227	49	361194	0.44724	0.32735	NARG2
ENSG00000069667	15	60770483	61531518	2747	334	361194	0.62306	0.26662	RORA
ENSG00000129003	15	62134588	62362672	901	52	361194	-0.053009	0.52114	VPS13C
ENSG00000198535	15	62349176	62373116	89	18	361194	0.65802	0.25526	C2CD4A
ENSG00000205502	15	62445734	62467482	70	23	361194	0.43927	0.33023	C2CD4B
ENSG00000171914	15	62672725	63146830	1826	190	361194	2.5222	0.0058309	TLN2
ENSG00000259458	15	62919371	62947490	74	30	361194	1.0394	0.14932	RP11-625H11.1
ENSG00000140416	15	63324831	63374114	164	37	361194	1.6624	0.048216	TPM1
ENSG00000103642	15	63403999	63444260	116	30	361194	0.1938	0.42316	LACTB
ENSG00000185088	15	63408071	63460220	175	32	361194	0.1829	0.42744	RPS27L
ENSG00000166128	15	63471668	63569981	300	40	361194	0.7676	0.22136	RAB8B
ENSG00000138613	15	63558217	63611325	179	41	361194	-0.14169	0.55634	APH1B
ENSG00000074410	15	63603577	63684360	288	48	361194	0.20793	0.41764	CA12
ENSG00000140455	15	63786793	63896839	332	37	361194	2.215	0.013379	USP3
ENSG00000197361	15	63879552	63904627	72	23	361194	1.834	0.033327	FBXL22
ENSG00000103657	15	63890817	64136141	762	35	361194	1.3769	0.084272	HERC1
ENSG00000035664	15	64189235	64374232	731	79	361194	-0.86525	0.80655	DAPK2
ENSG00000166797	15	64354758	64396217	130	33	361194	-0.28625	0.61266	FAM96A
ENSG00000028528	15	64376322	64448289	224	46	361194	-0.358	0.63983	SNX1
ENSG00000157734	15	64433914	64459680	95	21	361194	-0.17614	0.56991	SNX22
ENSG00000166794	15	64438011	64465404	94	23	361194	-0.028176	0.51124	PPIB
ENSG00000169118	15	64447716	64658442	747	42	361194	0.28411	0.38816	CSNK1G1
ENSG00000259316	15	64462547	64675980	749	44	361194	0.30274	0.38104	CTD-2116N17.1
ENSG00000166803	15	64647193	64689886	123	37	361194	0.15785	0.43729	KIAA0101
ENSG00000103671	15	64669947	64757502	201	48	361194	-0.73296	0.76821	TRIP4
ENSG00000180357	15	64742941	64988264	636	49	361194	-0.49531	0.68981	ZNF609
ENSG00000180304	15	64969772	65005480	101	32	361194	-0.26472	0.60439	OAZ2
ENSG00000166831	15	65022091	65077786	157	39	361194	-0.75589	0.77514	RBPMS2
ENSG00000140451	15	65097831	65127867	140	26	361194	-1.0645	0.85644	PIF1
ENSG00000249240	15	65124082	65233118	449	42	361194	-1.4722	0.92952	AC069368.3
ENSG00000241839	15	65124088	65170206	202	30	361194	-1.4434	0.92555	PLEKHO2
ENSG00000166839	15	65194101	65261042	319	37	361194	0.467	0.32025	ANKDD1A
ENSG00000090487	15	65245362	65292648	218	28	361194	1.5869	0.056269	SPG21
ENSG00000103707	15	65284845	65331977	215	39	361194	1.5622	0.059122	MTFMT
ENSG00000186198	15	65327708	65355734	110	28	361194	1.0662	0.14318	SLC51B
ENSG00000103710	15	65335679	65379028	195	31	361194	0.80211	0.21125	RASL12
ENSG00000234438	15	65359154	65382276	120	21	361194	0.4809	0.31529	KBTBD13
ENSG00000246922	15	65375338	65417535	133	26	361194	0.49982	0.3086	UBAP1L
ENSG00000090470	15	65399717	65436174	126	21	361194	0.27226	0.39271	PDCD7
ENSG00000166855	15	65430557	65487680	193	27	361194	0.31535	0.37625	CLPX
ENSG00000138615	15	65478337	65513826	115	24	361194	1.0929	0.13721	CILP
ENSG00000138617	15	65516798	65602956	368	34	361194	-0.22355	0.58845	PARP16
ENSG00000174498	15	65609465	65680378	273	43	361194	1.1922	0.11659	IGDCC3
ENSG00000103742	15	65663802	65725410	238	51	361194	4.5818	2.3048e-06	IGDCC4
ENSG00000074603	15	65724801	65820042	317	39	361194	4.1007	2.0591e-05	DPP8
ENSG00000074696	15	65812756	65880687	213	43	361194	2.6363	0.0041913	PTPLAD1
ENSG00000138614	15	65861091	65913627	186	26	361194	2.9562	0.0015571	VWA9
ENSG00000074621	15	65893704	65963333	218	28	361194	2.8145	0.0024428	SLC24A1
ENSG00000174485	15	65940384	66094631	532	32	361194	4.0042	3.1117e-05	DENND4A
ENSG00000103769	15	66008392	66194329	636	50	361194	3.8192	6.6943e-05	RAB11A
ENSG00000157890	15	66177417	66556085	1592	157	361194	0.41182	0.34024	MEGF11
ENSG00000166938	15	66575555	66636236	234	40	361194	0.3002	0.38201	DIS3L
ENSG00000075131	15	66618544	66689084	285	30	361194	0.24133	0.40465	TIPIN
ENSG00000169032	15	66669155	66794650	529	32	361194	0.77089	0.22039	MAP2K1
ENSG00000174446	15	66772473	66800151	110	23	361194	1.1565	0.12374	SNAPC5
ENSG00000174444	15	66780355	66826870	188	30	361194	0.96112	0.16825	RPL4
ENSG00000174442	15	66787297	66852115	270	25	361194	0.77978	0.21776	ZWILCH
ENSG00000188501	15	66829517	66868317	182	33	361194	0.24949	0.40149	LCTL
ENSG00000259471	15	66864528	66988132	612	79	361194	0.54334	0.29345	RP11-321F6.1
ENSG00000137834	15	66984566	67084338	350	50	361194	0.85901	0.19517	SMAD6
ENSG00000166949	15	67346101	67497533	516	93	361194	6.4121	7.1745e-11	SMAD3
ENSG00000259202	15	67425072	67449277	82	25	361194	6.0672	6.5063e-10	RP11-342M21.2
ENSG00000103591	15	67483371	67557533	195	28	361194	2.1985	0.013957	AAGAB
ENSG00000103599	15	67537138	67804598	592	61	361194	2.3137	0.010343	IQCH
ENSG00000189227	15	67803406	67829628	68	18	361194	0.43557	0.33157	C15orf61
ENSG00000137764	15	67825047	68109461	892	54	361194	0.47073	0.31892	MAP2K5
ENSG00000188779	15	68102042	68136899	155	26	361194	0.021071	0.49159	SKOR1
ENSG00000033800	15	68336517	68493096	476	41	361194	1.5867	0.056289	PIAS1
ENSG00000129007	15	68473043	68508417	110	25	361194	1.3603	0.08687	CALML4
ENSG00000260007	15	68476139	68532056	164	30	361194	1.2698	0.10207	RP11-315D16.2
ENSG00000128973	15	68489330	68559549	187	29	361194	1.2969	0.097334	CLN6
ENSG00000169018	15	68560141	68598203	117	27	361194	2.0564	0.019871	FEM1B
ENSG00000137809	15	68584050	68734501	578	83	361194	0.25239	0.40037	ITGA11
ENSG00000103647	15	68861308	69030145	562	75	361194	1.4409	0.074813	CORO2B
ENSG00000140350	15	69060874	69123236	119	31	361194	0.23817	0.40587	ANP32A
ENSG00000258484	15	69100560	69249150	295	37	361194	1.3534	0.087961	SPESP1
ENSG00000255346	15	69212864	69365083	354	42	361194	1.7146	0.04321	NOX5
ENSG00000138604	15	69442923	69574556	266	30	361194	1.7053	0.044071	GLCE
ENSG00000137819	15	69581286	69710119	402	42	361194	2.0137	0.022022	PAQR5
ENSG00000137807	15	69696585	69750764	107	43	361194	-0.23693	0.59364	KIF23
ENSG00000137818	15	69735123	69758255	55	25	361194	-0.51857	0.69797	RPLP1
ENSG00000140332	15	70330129	70400515	250	56	361194	2.3933	0.0083482	TLE3
ENSG00000137831	15	70936893	71065932	312	49	361194	-0.034315	0.51369	UACA
ENSG00000166173	15	71113863	71156498	106	38	361193	1.6417	0.050321	LARP6
ENSG00000137821	15	71135578	71352414	401	78	361194	0.66259	0.2538	LRRC49
ENSG00000129028	15	71163681	71195124	52	22	361194	0.15315	0.43914	THAP10
ENSG00000187720	15	71379291	72085722	2802	223	361194	1.5562	0.059833	THSD4
ENSG00000225362	15	71392583	71417833	66	16	361193	-0.33298	0.63042	CT62
ENSG00000066933	15	72104632	72420918	819	44	361194	-0.61763	0.73159	MYO9A
ENSG00000166192	15	72396599	72443311	127	31	361194	-1.1715	0.8793	SENP8
ENSG00000175318	15	72442148	72500126	151	39	361194	-0.20257	0.58026	GRAMD2
ENSG00000067225	15	72481370	72534164	141	32	361194	-0.71735	0.76342	PKM
ENSG00000137817	15	72523522	72575340	157	29	361194	-0.69431	0.75626	PARP6
ENSG00000273025	15	72549087	72622287	235	38	361194	-0.96956	0.83387	CELF6
ENSG00000140488	15	72567068	72622470	178	28	361194	-0.95542	0.83032	CELF6
ENSG00000213614	15	72625775	72678817	132	28	361194	-0.78501	0.78378	HEXA
ENSG00000187806	15	72680614	72710370	87	15	361194	-0.85616	0.80405	TMEM202
ENSG00000166233	15	72756667	72889692	310	46	361194	-0.23454	0.59272	ARIH1
ENSG00000215186	15	72937079	72968735	14	8	361194	2.1377	0.016272	GOLGA6B
ENSG00000175202	15	72958124	72988490	77	34	361194	1.0858	0.13879	HIGD2B
ENSG00000140463	15	72968527	73040817	210	43	361194	0.97934	0.16371	BBS4
ENSG00000159322	15	73033710	73088187	159	32	361194	0.89685	0.1849	ADPGK
ENSG00000067141	15	73334051	73607547	910	49	361194	0.5992	0.27452	NEO1
ENSG00000138622	15	73602200	73671605	278	44	361194	0.82836	0.20373	HCN4
ENSG00000183324	15	73725499	73862355	451	41	361194	1.7013	0.044443	C15orf60
ENSG00000156642	15	73842355	73936475	314	38	361194	1.4842	0.068881	NPTN
ENSG00000103855	15	73966307	74016859	200	35	361194	1.365	0.08613	CD276
ENSG00000205363	15	74022141	74055088	127	32	361194	0.5204	0.30139	C15orf59
ENSG00000167139	15	74155949	74191555	132	31	361194	0.5793	0.28119	TBC1D21
ENSG00000129038	15	74208330	74254478	209	41	361194	1.5971	0.055121	LOXL1
ENSG00000067221	15	74265547	74296963	109	21	361194	-0.99097	0.83915	STOML1
ENSG00000140464	15	74277014	74350153	226	58	361194	-0.4804	0.68453	PML
ENSG00000159289	15	74352198	74384891	36	22	361193	0.24255	0.40418	GOLGA6A
ENSG00000167178	15	74382652	74440881	93	49	361194	0.64194	0.26046	ISLR2
ENSG00000248540	15	74408256	74431619	44	27	361193	0.54645	0.29238	RP11-247C2.2
ENSG00000129009	15	74456012	74479213	68	12	361194	2.2869	0.011101	ISLR
ENSG00000137868	15	74461807	74514608	168	24	361194	2.3322	0.0098438	STRA6
ENSG00000140481	15	74499613	74638813	509	78	361194	0.63459	0.26285	CCDC33
ENSG00000140459	15	74620100	74670081	155	29	361194	-0.08181	0.5326	CYP11A1
ENSG00000138623	15	74691630	74736808	193	36	361194	1.1061	0.13434	SEMA7A
ENSG00000138629	15	74728318	74763523	130	15	361194	1.8015	0.035809	UBL7
ENSG00000179361	15	74823518	74900472	230	29	361194	1.9021	0.028577	ARID3B
ENSG00000179335	15	74880841	74942057	158	31	361194	1.8204	0.034347	CLK3
ENSG00000179151	15	74912899	74998633	169	45	361194	1.4135	0.078748	EDC3
ENSG00000140465	15	75001883	75027951	74	19	361194	1.4029	0.080322	CYP1A1
ENSG00000140505	15	75031185	75058543	102	18	361194	0.45342	0.32512	CYP1A2
ENSG00000103653	15	75064398	75105539	104	21	361194	1.4569	0.072574	CSK
ENSG00000140506	15	75095057	75128099	92	21	361194	1.6908	0.045434	LMAN1L
ENSG00000213578	15	75108888	75134141	57	21	361194	1.4184	0.078044	CPLX3
ENSG00000140474	15	75118457	75145687	48	22	361194	0.50291	0.30752	ULK3
ENSG00000140497	15	75126071	75175706	100	38	361194	0.76435	0.22233	SCAMP2
ENSG00000178802	15	75172346	75201798	64	28	361194	1.1142	0.1326	MPI
ENSG00000178761	15	75182328	75209462	56	33	361194	1.4602	0.072119	FAM219B
ENSG00000178741	15	75202132	75240509	87	30	361194	0.58152	0.28044	COX5A
ENSG00000178718	15	75236757	75259805	53	22	361194	0.71572	0.23708	RPP25
ENSG00000198794	15	75239560	75323837	286	34	361194	0.74844	0.2271	SCAMP5
ENSG00000138621	15	75305896	75419803	432	29	361194	0.84906	0.19793	PPCDC
ENSG00000167173	15	75477984	75514510	117	34	361194	1.3025	0.096376	C15orf39
ENSG00000167195	15	75540940	75572540	22	14	361192	-0.6448	0.74047	GOLGA6C
ENSG00000140478	15	75565176	75596816	41	23	361192	-0.60483	0.72736	GOLGA6D
ENSG00000140365	15	75618232	75644268	76	28	361194	-0.43542	0.66837	COMMD4
ENSG00000140398	15	75629296	75657592	69	33	361194	-1.2036	0.88563	NEIL1
ENSG00000140400	15	75638133	75670971	62	30	361194	-1.815	0.96524	MAN2C1
ENSG00000169375	15	75651720	75758183	217	47	361194	-0.35763	0.63969	SIN3A
ENSG00000169410	15	75749462	75881630	333	38	361194	-0.056803	0.52265	PTPN9
ENSG00000169371	15	75880424	75928810	140	22	361194	-0.88048	0.8107	SNUPN
ENSG00000177971	15	75921426	75951047	81	25	361193	-1.6714	0.95268	IMP3
ENSG00000173548	15	75930247	75964642	103	33	361194	-1.1655	0.87809	SNX33
ENSG00000173546	15	75956663	76015189	191	49	361194	-1.3638	0.91369	CSPG4
ENSG00000203392	15	75960672	75983093	82	33	361194	-1.2343	0.89146	AC105020.1
ENSG00000182950	15	76006318	76030029	74	19	361194	-0.67912	0.75147	ODF3L1
ENSG00000256530	15	76020311	76041568	88	13	361194	-0.93574	0.8253	AC019294.1
ENSG00000140367	15	76125622	76203419	189	33	361194	0.96866	0.16636	UBE2Q2
ENSG00000167196	15	76186200	76237609	119	25	361194	0.49896	0.30891	FBXO22
ENSG00000169752	15	76218310	76362136	423	21	361194	0.3859	0.34978	NRG4
ENSG00000169758	15	76342178	76531462	643	75	361194	4.0407	2.6645e-05	C15orf27
ENSG00000140374	15	76497696	76613813	348	27	361194	3.8904	5.0037e-05	ETFA
ENSG00000159556	15	76619065	76644817	77	29	361194	3.1923	0.0007058	ISL2
ENSG00000140386	15	76630526	77207785	1633	44	361194	2.4496	0.0071504	SCAPER
ENSG00000117906	15	77213960	77252601	99	27	361194	1.8806	0.030014	RCN2
ENSG00000140368	15	77275700	77339673	253	37	361194	0.33024	0.37061	PSTPIP1
ENSG00000140391	15	77326359	77386326	142	42	361194	0.77796	0.2183	TSPAN3
ENSG00000173517	15	77390471	77722486	806	42	361194	1.5542	0.060067	PEAK1
ENSG00000140382	15	77702754	77787949	203	28	361194	1.7166	0.043026	HMG20A
ENSG00000169783	15	77895369	78123242	891	74	361194	1.4307	0.07626	LINGO1
ENSG00000167202	15	78266378	78380066	525	45	361194	0.27378	0.39213	TBC1D2B
ENSG00000183476	15	78360150	78407251	183	48	361194	1.7867	0.036989	SH2D7
ENSG00000136425	15	78386948	78433886	195	35	361194	1.7459	0.040413	CIB2
ENSG00000166411	15	78413840	78474291	224	38	361194	2.3016	0.010678	IDH3A
ENSG00000103740	15	78449810	78548030	381	66	361194	1.8013	0.035827	ACSBG1
ENSG00000140403	15	78546428	78584538	160	32	361194	0.78922	0.21499	DNAJA4
ENSG00000140395	15	78560177	78602136	150	30	361194	0.36117	0.35899	WDR61
ENSG00000166426	15	78622666	78650572	116	38	361194	-0.18734	0.5743	CRABP1
ENSG00000136381	15	78719773	78803798	242	38	361194	1.6417	0.050331	IREB2
ENSG00000188266	15	78789906	78839714	179	25	361194	0.90709	0.18218	HYKK
ENSG00000268838	15	78820023	78841288	83	13	361194	0.62435	0.2662	AC027228.1
ENSG00000041357	15	78822747	78851604	108	22	361194	1.051	0.14663	PSMA4
ENSG00000169684	15	78847862	78897611	186	30	361194	2.0006	0.02272	CHRNA5
ENSG00000080644	15	78875394	78923637	203	33	361194	1.851	0.032083	CHRNA3
ENSG00000117971	15	78906461	79030096	484	50	361194	1.3914	0.082055	CHRNB4
ENSG00000136378	15	79041545	79113773	362	27	361194	1.553	0.060212	ADAMTS7
ENSG00000185787	15	79092829	79200475	446	34	361194	1.2477	0.10607	MORF4L1
ENSG00000103811	15	79203400	79251916	185	24	361194	-0.25882	0.60211	CTSH
ENSG00000058335	15	79242289	79393115	503	67	361194	1.9318	0.026693	RASGRF1
ENSG00000235711	15	79565146	79600580	90	23	361194	1.7084	0.043784	ANKRD34C
ENSG00000166557	15	79593404	79714334	554	38	361194	0.13053	0.44807	TMED3
ENSG00000169330	15	79714858	79774632	269	36	361194	0.047181	0.48118	KIAA1024
ENSG00000136371	15	80115927	80199721	423	45	361194	-1.1951	0.88398	MTHFS
ENSG00000259332	15	80127537	80226096	552	37	361194	-1.14	0.87287	ST20-MTHFS
ENSG00000180953	15	80181182	80226044	312	30	361194	-1.1707	0.87913	ST20
ENSG00000259642	15	80205113	80227194	168	18	361194	-1.1562	0.8762	C15orf37
ENSG00000257028	15	80205507	80227194	163	17	361194	-1.118	0.86821	C15ORF37
ENSG00000140379	15	80243231	80273788	106	22	361194	-0.1827	0.57248	BCL2A1
ENSG00000086666	15	80341910	80440735	250	63	361194	0.46386	0.32137	ZFAND6
ENSG00000103876	15	80434832	80489288	228	42	361194	1.1315	0.12891	FAH
ENSG00000259495	15	80627195	80705917	452	34	361194	1.1363	0.12791	RP11-210M15.2
ENSG00000172379	15	80686692	80900278	845	109	361194	1.6991	0.044653	ARNT2
ENSG00000136379	15	80962025	81057962	440	49	361194	-0.89507	0.81463	ABHD17C
ENSG00000103888	15	81061684	81254117	525	115	361193	-0.91658	0.82032	KIAA1199
ENSG00000259649	15	81178532	81212118	78	33	361193	-0.38441	0.64966	RP11-351M8.1
ENSG00000117899	15	81229667	81292219	203	18	361194	-0.55608	0.71092	MESDC2
ENSG00000140406	15	81283295	81306342	81	10	361194	-0.51423	0.69645	MESDC1
ENSG00000156206	15	81289374	81451516	485	62	361194	0.92461	0.17758	C15orf26
ENSG00000172349	15	81441916	81615104	792	60	361194	4.2021	1.3221e-05	IL16
ENSG00000172345	15	81591394	81626524	173	37	361194	1.305	0.095954	STARD5
ENSG00000188869	15	81613558	81676554	281	27	361194	1.3468	0.089027	TMC3
ENSG00000183496	15	82324119	82348482	101	38	361194	-0.42391	0.66418	MEX3B
ENSG00000259518	15	82370935	82400035	155	46	361194	0.66772	0.25216	RP11-597K23.2
ENSG00000140598	15	82412571	82565104	699	58	361194	0.31128	0.37779	EFTUD1
ENSG00000188659	15	82545151	82587271	138	37	361194	0.64324	0.26004	FAM154B
ENSG00000205281	15	82625130	82651706	4	2	361189	1.3491	0.088651	GOLGA6L10
ENSG00000197978	15	82712223	82741338	1	1	361194	1.1852	0.11796	GOLGA6L9
ENSG00000184779	15	82811158	82834972	1	1	361193	0.5677	0.28512	RPS17
ENSG00000215749	15	82920438	82949159	7	4	361193	0.6434	0.25998	GOLGA6L18
ENSG00000196648	15	83088710	83118085	1	1	361193	-1.6621	0.95175	GOLGA6L20
ENSG00000182774	15	83195504	83219315	23	11	361194	0.0027034	0.49892	RPS17L
ENSG00000260836	15	83198783	83234682	84	27	361193	1.1952	0.116	RP11-152F13.10
ENSG00000261086	15	83199620	83241124	108	30	361194	1.2525	0.1052	RP11-379H8.1
ENSG00000214575	15	83201951	83327612	529	39	361194	1.0799	0.14009	CPEB1
ENSG00000103723	15	83318033	83388666	260	37	361194	1.4575	0.072493	AP3B2
ENSG00000186628	15	83414114	83484822	271	42	361194	2.4573	0.0069988	FSD2
ENSG00000156232	15	83468380	83513611	172	43	361194	2.2561	0.012033	WHAMM
ENSG00000103942	15	83499838	83664661	581	51	361194	0.72934	0.2329	HOMER2
ENSG00000169612	15	83644959	83669809	82	21	361194	-0.13474	0.55359	FAM103A1
ENSG00000169609	15	83647193	83690393	156	37	361194	-0.70388	0.75925	C15orf40
ENSG00000064726	15	83675174	83746106	290	31	361194	-0.13812	0.55493	BTBD1
ENSG00000136404	15	83766159	83823606	141	29	361194	0.63372	0.26313	TM6SF1
ENSG00000166503	15	83774320	83886770	318	26	361194	0.6883	0.24563	HDGFRP3
ENSG00000169594	15	83914655	83963466	135	24	361194	0.23935	0.40542	BNC1
