GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000118702	20	35869489	35900238	97	22	361193	1.0517	0.14648	GHRH
ENSG00000101363	20	35908041	35955663	152	18	361194	0.67084	0.25116	MANBAL
ENSG00000197122	20	35963088	36044453	316	38	361194	0.26959	0.39374	SRC
ENSG00000166619	20	36110874	36166333	120	44	361194	-0.25286	0.59981	BLCAP
ENSG00000053438	20	36139617	36162092	56	29	361194	0.20538	0.41864	NNAT
ENSG00000132792	20	36312408	36510531	462	63	361194	-1.1379	0.87242	CTNNBL1
ENSG00000132821	20	36521499	36583752	242	48	361194	0.02969	0.48816	VSTM2L
ENSG00000101407	20	36601409	36671870	232	46	361194	1.4189	0.077957	TTI1
ENSG00000101413	20	36651948	36730768	273	26	361194	1.6155	0.053105	RPRD1B
ENSG00000198959	20	36746863	36804980	195	41	361194	-0.68634	0.75375	TGM2
ENSG00000149633	20	36828890	36899174	273	37	361194	-0.078397	0.53124	KIAA1755
ENSG00000101425	20	36878551	36975907	394	80	361193	-0.52187	0.69912	BPI
ENSG00000129988	20	36964759	37015665	255	36	361194	-2.2087	0.9864	LBP
ENSG00000170471	20	37091459	37217504	318	29	361194	1.0768	0.14078	RALGAPB
ENSG00000182035	20	37199838	37227106	76	21	361194	0.60643	0.27212	ADIG
ENSG00000124143	20	37220577	37289678	220	53	361194	2.648	0.0040486	ARHGAP40
ENSG00000101438	20	37343105	37368015	103	21	361194	2.4568	0.0070094	SLC32A1
ENSG00000101442	20	37367085	37410834	287	21	361194	4.0955	2.1062e-05	ACTR5
ENSG00000101445	20	37424348	37561667	462	85	361194	5.9925	1.0334e-09	PPP1R16B
ENSG00000101447	20	37544955	37591703	185	24	361194	2.1514	0.015723	FAM83D
ENSG00000101452	20	37580942	37678366	300	23	361194	2.2997	0.010733	DHX35
ENSG00000204103	20	39304488	39327880	78	14	361194	0.48451	0.31401	MAFB
ENSG00000198900	20	39647458	39763127	329	48	361194	1.5601	0.059371	TOP1
ENSG00000124181	20	39755600	39821629	185	44	361194	0.7326	0.2319	PLCG1
ENSG00000174306	20	39797088	39956312	565	40	361194	0.86884	0.19247	ZHX3
ENSG00000132793	20	39959560	39999222	177	35	361194	1.8615	0.031336	LPIN3
ENSG00000183798	20	39978606	40005467	112	23	361194	1.8806	0.030013	EMILIN3
ENSG00000124177	20	40020741	40257133	928	41	361194	1.2054	0.11403	CHD6
ENSG00000196090	20	40691392	41828610	4939	325	361194	-1.0121	0.84424	PTPRT
ENSG00000124193	20	42076568	42102245	116	32	361194	2.5608	0.0052214	SRSF6
ENSG00000185513	20	42126320	42189590	270	38	361193	3.2867	0.00050691	L3MBTL1
ENSG00000101049	20	42177608	42226877	200	58	361193	3.3294	0.00043513	SGK2
ENSG00000101052	20	42209571	42285936	236	37	361194	2.2636	0.011799	IFT52
ENSG00000101057	20	42285754	42355136	194	43	361194	3.1216	0.00089947	MYBL2
ENSG00000124196	20	42344804	42365638	60	29	361194	2.4388	0.0073677	GTSF1L
ENSG00000124191	20	42533504	42708256	646	101	361194	1.2996	0.096861	TOX2
ENSG00000149596	20	42730335	42826218	478	71	361194	4.797	8.0512e-07	JPH2
ENSG00000132823	20	42815136	42849431	186	34	361194	2.6926	0.0035443	OSER1
ENSG00000124194	20	42865887	42919013	243	27	361194	1.7082	0.043801	GDAP1L1
ENSG00000197296	20	42921478	42949809	105	21	361194	1.4992	0.066912	FITM2
ENSG00000101074	20	42955626	42989875	197	20	361194	0.16625	0.43398	R3HDML
ENSG00000101076	20	42974340	43071485	418	77	361193	1.2287	0.1096	HNF4A
ENSG00000168746	20	43070624	43103984	127	37	361194	0.90433	0.18291	C20orf62
ENSG00000124120	20	43094526	43133244	120	24	361194	1.0533	0.14611	TTPAL
ENSG00000132824	20	43114862	43160750	147	24	361194	0.92903	0.17644	SERINC3
ENSG00000168734	20	43150426	43262888	334	34	361194	-1.262	0.89653	PKIG
ENSG00000269605	20	43224346	43258126	126	30	361194	-0.76342	0.77739	Z97053.1
ENSG00000196839	20	43238163	43290874	165	52	361194	-1.2989	0.90302	ADA
ENSG00000064205	20	43333485	43367150	87	30	361194	-0.55065	0.70906	WISP2
ENSG00000124249	20	43364421	43389675	90	18	361194	-0.63378	0.73689	KCNK15
ENSG00000101098	20	43370449	43448979	226	44	361194	-0.84661	0.80139	RIMS4
ENSG00000166913	20	43504317	43547173	156	23	361194	3.2442	0.0005888	YWHAB
ENSG00000101104	20	43528703	43597676	245	55	361194	2.6277	0.0042977	PABPC1L
ENSG00000025772	20	43560771	43599127	137	40	361194	-0.63034	0.73576	TOMM34
ENSG00000101109	20	43585115	43718600	548	33	361194	0.75049	0.22648	STK4
ENSG00000124134	20	43710951	43739753	122	34	361194	1.2525	0.1052	KCNS1
ENSG00000175121	20	43728093	43753813	131	23	361194	0.64973	0.25793	WFDC5
ENSG00000168703	20	43742066	43763106	97	15	361194	0.59746	0.2751	WFDC12
ENSG00000124102	20	43793517	43815185	98	8	361194	0.41642	0.33855	PI3
ENSG00000124233	20	43825638	43848413	97	18	361194	0.11008	0.45617	SEMG1
ENSG00000124157	20	43839941	43863099	91	18	361194	0.037197	0.48516	SEMG2
ENSG00000124107	20	43870880	43893205	118	15	361194	-0.48588	0.68647	SLPI
ENSG00000124159	20	43912085	43947169	172	26	361194	-1.2291	0.89048	MATN4
ENSG00000124232	20	43925491	43955803	157	33	361194	-1.1795	0.88091	RBPJL
ENSG00000124145	20	43943928	43987064	144	38	361194	-0.48977	0.68785	SDC4
ENSG00000204070	20	43980577	44015438	65	28	361194	-0.57461	0.71722	SYS1
ENSG00000254806	20	43981840	44049250	137	36	361194	-0.92794	0.82328	SYS1-DBNDD2
ENSG00000124251	20	43992526	44046529	103	26	361193	-0.68389	0.75298	TP53TG5
ENSG00000244274	20	44024697	44049250	52	19	361193	-1.4049	0.91998	DBNDD2
ENSG00000124155	20	44034717	44064884	67	30	361193	-0.58751	0.72157	PIGT
ENSG00000269549	20	44064071	44087220	91	24	361194	0.97125	0.16571	AL031663.2
ENSG00000268111	20	44085910	44117452	150	27	361194	0.17324	0.43123	AL031663.1
ENSG00000101443	20	44088346	44120172	150	30	361194	0.21988	0.41298	WFDC2
ENSG00000101446	20	44131101	44154264	107	16	361194	0.7	0.24196	SPINT3
ENSG00000243543	20	44152835	44178134	109	9	361194	0.65363	0.25667	WFDC6
ENSG00000249139	20	44155625	44186065	176	15	361194	0.64484	0.25952	EPPIN-WFDC6
ENSG00000101448	20	44155625	44186391	181	15	361194	0.65051	0.25768	EPPIN
ENSG00000158901	20	44169792	44217965	353	15	361194	0.58856	0.27808	WFDC8
ENSG00000180205	20	44226578	44269907	267	25	361194	-0.47172	0.68144	WFDC9
ENSG00000180305	20	44248165	44269835	134	19	361194	-0.81985	0.79385	WFDC10A
ENSG00000180083	20	44267202	44308909	198	23	361194	-1.0637	0.85627	WFDC11
ENSG00000182931	20	44303292	44343658	173	25	361194	-0.38808	0.65102	WFDC10B
ENSG00000168634	20	44320655	44347456	136	23	361194	0.30275	0.38104	WFDC13
ENSG00000149651	20	44340990	44364469	74	25	361194	1.047	0.14754	SPINT4
ENSG00000124116	20	44366583	44430571	224	48	361194	2.1046	0.017664	WFDC3
ENSG00000101457	20	44410576	44450066	147	29	361194	1.5773	0.05736	DNTTIP1
ENSG00000175063	20	44431215	44455596	95	23	361194	1.646	0.049883	UBE2C
ENSG00000101470	20	44441853	44472384	109	30	361194	2.8202	0.0023995	TNNC2
ENSG00000124104	20	44452449	44481914	102	30	361194	3.0417	0.0011762	SNX21
ENSG00000101473	20	44460360	44496045	142	40	361194	3.0719	0.0010634	ACOT8
ENSG00000132801	20	44476256	44517761	129	35	361194	2.4784	0.0065993	ZSWIM3
ENSG00000168612	20	44499866	44523905	62	20	361194	1.8104	0.03512	ZSWIM1
ENSG00000149634	20	44505128	44526274	56	18	361194	1.6288	0.051683	SPATA25
ENSG00000124257	20	44507264	44529926	66	24	361194	1.6912	0.045397	NEURL2
ENSG00000064601	20	44508783	44537459	89	36	361194	2.1474	0.01588	CTSA
ENSG00000100979	20	44517399	44550794	114	39	361194	4.267	9.9081e-06	PLTP
ENSG00000100982	20	44553267	44586662	122	38	361194	3.1387	0.0008484	PCIF1
ENSG00000198026	20	44567292	44610833	179	45	361194	2.8353	0.002289	ZNF335
ENSG00000100985	20	44627547	44655200	132	29	361194	1.2646	0.10302	MMP9
ENSG00000124140	20	44640356	44698784	256	31	361194	1.5651	0.058782	SLC12A5
ENSG00000124160	20	44679624	44728591	193	33	361194	1.2985	0.097057	NCOA5
ENSG00000101017	20	44736911	44768502	145	35	361194	0.91399	0.18036	CD40
ENSG00000149654	20	44792372	44947137	544	82	361194	1.2879	0.098883	CDH22
ENSG00000080189	20	44968167	45003043	83	27	361194	1.8492	0.032215	SLC35C2
ENSG00000062598	20	44984688	45071704	162	31	361194	1.9065	0.028293	ELMO2
ENSG00000198185	20	45119701	45152198	103	22	361194	1.9973	0.022895	ZNF334
ENSG00000149635	20	45159585	45189213	87	28	361194	0.7379	0.23029	OCSTAMP
ENSG00000158296	20	45176463	45314714	367	94	361194	-0.70588	0.75987	SLC13A3
ENSG00000172315	20	45303004	45328418	77	14	361194	-0.98355	0.83733	TP53RK
ENSG00000197496	20	45328126	45374965	196	28	361194	-1.705	0.9559	SLC2A10
ENSG00000064655	20	45513263	45827492	1169	137	361194	1.1907	0.11688	EYA2
ENSG00000101040	20	45827859	45995567	428	63	361194	1.5397	0.061821	ZMYND8
ENSG00000267882	20	45937246	45959467	40	13	361194	2.1419	0.016101	AL031666.2
ENSG00000124151	20	46120601	46295621	569	31	361194	1.1487	0.12534	NCOA3
ENSG00000196562	20	46275092	46425360	763	123	361194	2.374	0.0087989	SULF2
ENSG00000124126	20	47230790	47454420	1049	52	361194	5.943	1.3991e-09	PREX1
ENSG00000124198	20	47528427	47663230	519	36	361194	0.35133	0.36267	ARFGEF2
ENSG00000124207	20	47652849	47723489	278	22	361194	0.23672	0.40644	CSE1L
ENSG00000124214	20	47719878	47814904	325	35	361194	0.52344	0.30033	STAU1
ENSG00000124228	20	47825884	47870614	156	31	361194	1.3743	0.084674	DDX27
ENSG00000124201	20	47844483	47904963	221	28	361194	1.5418	0.061559	ZNFX1
ENSG00000158445	20	47970414	48109184	630	63	361194	2.7741	0.0027681	KCNB1
ENSG00000124212	20	48110411	48194683	319	65	361194	-0.9713	0.8343	PTGIS
ENSG00000158470	20	48239482	48340415	270	52	361194	-0.4997	0.69136	B4GALT5
ENSG00000197818	20	48419250	48518779	435	43	361194	-0.12124	0.54825	SLC9A8
ENSG00000158480	20	48509928	48542080	147	20	361194	-0.72351	0.76532	SPATA2
ENSG00000124226	20	48542948	48580429	194	22	361194	-0.87355	0.80882	RNF114
ENSG00000124216	20	48589536	48615423	129	14	361193	-1.0517	0.85352	SNAI1
ENSG00000244687	20	48687661	48742496	175	27	361194	0.96677	0.16683	UBE2V1
ENSG00000124208	20	48687661	48780174	337	34	361194	0.51142	0.30453	TMEM189-UBE2V1
ENSG00000240849	20	48687663	48780335	337	34	361194	0.51142	0.30453	TMEM189
ENSG00000172216	20	48797376	48819212	62	16	361193	-0.256	0.60102	CEBPB
ENSG00000196396	20	49116891	49211299	325	45	361194	3.3855	0.0003552	PTPN1
ENSG00000042062	20	49192645	49318065	466	87	361194	2.7428	0.0030458	FAM65C
ENSG00000124171	20	49338081	49383332	154	23	361194	1.6141	0.053253	PARD6B
ENSG00000124243	20	49401431	49503714	462	51	361194	2.2782	0.011357	BCAS4
ENSG00000101126	20	49495585	49557958	211	26	361194	3.3131	0.00046135	ADNP
ENSG00000000419	20	49541404	49585092	106	21	361194	2.9746	0.0014669	DPM1
ENSG00000124217	20	49565363	49587820	56	16	361194	2.8047	0.0025183	MOCS3
ENSG00000026559	20	49610193	49649666	84	19	361193	0.83585	0.20162	KCNG1
ENSG00000101096	20	49993494	50189370	661	115	361194	1.6964	0.044907	NFATC2
ENSG00000054793	20	50203053	50395173	972	61	361194	1.3823	0.083435	ATP9A
ENSG00000101115	20	50390581	50429059	241	45	361194	-1.1475	0.87441	SALL4
ENSG00000020256	20	50658202	50830847	828	71	361194	2.0831	0.018623	ZFP64
ENSG00000182463	20	51578946	52121869	2179	266	361194	0.7617	0.22312	TSHZ2
ENSG00000227164	20	52095495	52116164	116	12	361194	1.5335	0.062578	AL354993.1
ENSG00000171940	20	52173604	52236446	249	54	361194	2.6676	0.0038203	ZNF217
ENSG00000064787	20	52543316	52697304	920	67	361194	0.3888	0.34871	BCAS1
ENSG00000019186	20	52759988	52800512	248	40	361194	0.603	0.27325	CYP24A1
ENSG00000101132	20	52814386	52854591	229	25	361192	-0.017112	0.50683	PFDN4
ENSG00000101134	20	53082136	53277710	682	50	361194	0.30686	0.37947	DOK5
ENSG00000054803	20	54562496	54590528	65	21	361194	1.2477	0.10607	CBLN4
ENSG00000124089	20	54813788	54834871	118	28	361194	-0.78828	0.78473	MC3R
ENSG00000124098	20	54923971	54953719	131	16	361193	1.1703	0.12094	FAM210B
ENSG00000087586	20	54934445	54977393	144	37	361193	0.42555	0.33522	AURKA
ENSG00000101138	20	54957427	54989518	128	39	361194	2.3385	0.0096817	CSTF1
ENSG00000087589	20	54977168	55044396	313	40	361194	1.9438	0.025961	CASS4
ENSG00000022277	20	55033647	55103943	243	21	361194	0.47823	0.31624	RTFDC1
ENSG00000124091	20	55056548	55110981	159	21	361194	-0.19496	0.57729	GCNT7
ENSG00000124103	20	55082243	55111198	74	19	361194	-0.58814	0.72178	FAM209A
ENSG00000213714	20	55098302	55121576	67	23	361194	0.70393	0.24074	FAM209B
ENSG00000087510	20	55194358	55224339	95	16	361193	0.72173	0.23523	TFAP2C
ENSG00000101144	20	55733804	55851685	529	65	361194	2.7754	0.002757	BMP7
ENSG00000054796	20	55894815	55929050	182	18	361194	2.4138	0.0078931	SPO11
ENSG00000101146	20	55916066	55964267	274	17	361194	2.513	0.005985	RAE1
ENSG00000256222	20	55923496	55944878	129	13	361194	2.3361	0.0097438	MTRNR2L3
ENSG00000132819	20	55956463	55994389	163	44	361194	3.6521	0.00013003	RBM38
ENSG00000124092	20	56061035	56110708	235	54	361194	3.1448	0.00083111	CTCFL
ENSG00000124253	20	56126136	56151513	121	32	361194	2.931	0.0016896	PCK1
ENSG00000124256	20	56168902	56205632	100	32	361194	1.0412	0.14888	ZBP1
ENSG00000124225	20	56213448	56296592	387	68	361193	-0.075364	0.53004	PMEPA1
ENSG00000124237	20	56715960	56746206	104	26	361193	0.50306	0.30746	C20orf85
ENSG00000124227	20	56783551	56813709	103	35	361194	2.2085	0.013606	ANKRD60
ENSG00000124224	20	56796188	56894495	322	46	361194	3.8857	5.1013e-05	PPP4R1L
ENSG00000124209	20	56874752	56952563	347	32	361194	3.776	7.9684e-05	RAB22A
ENSG00000124164	20	56954178	57036157	336	28	361194	-0.094509	0.53765	VAPB
ENSG00000198768	20	57024157	57100187	257	54	361194	1.3674	0.085748	APCDD1L
ENSG00000268941	20	57199828	57220772	94	19	361193	7.5831	1.6875e-14	MGC4294
ENSG00000124222	20	57216328	57264582	156	40	361193	6.8554	3.5566e-12	STX16
ENSG00000254995	20	57216490	57300466	350	47	361194	7.8767	1.6806e-15	STX16-NPEPL1
ENSG00000215440	20	57254187	57304294	242	41	361194	6.1094	5e-10	NPEPL1
ENSG00000087460	20	57404773	57496247	322	70	361194	8.3453	3.553e-17	GNAS
ENSG00000101158	20	57546263	57580188	114	29	361194	7.4981	3.2363e-14	NELFCD
ENSG00000101160	20	57560240	57592302	103	27	361194	7.3724	8.3822e-14	CTSZ
ENSG00000101162	20	57584309	57611709	92	25	361194	7.9414	9.992e-16	TUBB1
ENSG00000124172	20	57590522	57617437	87	28	361194	7.3184	1.2546e-13	ATP5E
ENSG00000101166	20	57598200	57627964	94	27	361194	7.2975	1.4655e-13	SLMO2
ENSG00000124203	20	57756075	57844168	355	57	361194	8.3404	3.7014e-17	ZNF831
ENSG00000124205	20	57865482	57911047	151	47	361194	6.1094	5e-10	EDN3
ENSG00000087495	20	58142564	58432766	1194	131	361194	3.2053	0.0006745	PHACTR3
ENSG00000196074	20	58428618	58518710	293	17	361194	0.11145	0.45563	SYCP2
ENSG00000196227	20	58498819	58533735	94	18	361194	0.29656	0.3834	FAM217B
ENSG00000132825	20	58501894	58525352	55	19	361194	0.32054	0.37428	PPP1R3D
ENSG00000124215	20	58523471	58619066	363	49	361194	-0.29269	0.61512	CDH26
ENSG00000176659	20	58620980	58658008	133	32	361194	-0.020945	0.50836	C20orf197
ENSG00000179242	20	59817482	60525673	3602	337	361194	1.0818	0.13967	CDH4
ENSG00000179253	20	60282562	60304804	160	27	361194	1.9799	0.023859	RP11-429E11.3
ENSG00000130699	20	60518525	60650866	496	63	361194	0.35542	0.36114	TAF4
ENSG00000149657	20	60687517	60720434	86	24	361194	2.5193	0.005879	LSM14B
ENSG00000101182	20	60701791	60728496	91	18	361194	1.7866	0.036998	PSMA7
ENSG00000184402	20	60708822	60767540	373	33	361194	1.2785	0.10053	SS18L1
ENSG00000101181	20	60748085	60788624	263	42	361194	0.73213	0.23205	MTG2
ENSG00000101180	20	60780026	60805323	131	46	361194	2.9341	0.0016725	HRH3
ENSG00000130703	20	60803580	60881268	331	34	361194	3.4266	0.00030563	OSBPL2
ENSG00000130706	20	60867149	60893918	159	48	361194	3.9776	3.4801e-05	ADRM1
ENSG00000130702	20	60873011	60952368	476	70	361194	6.7339	8.2615e-12	LAMA5
ENSG00000171858	20	60952172	60973576	150	28	361194	5.3753	3.8234e-08	RPS21
ENSG00000149679	20	60953688	60992341	258	33	361194	5.0887	1.8024e-07	CABLES2
ENSG00000130701	20	60975293	61012589	232	53	361194	4.0049	3.1016e-05	RBBP8NL
ENSG00000130700	20	61028553	61061026	112	41	361194	3.0548	0.001126	GATA5
ENSG00000174407	20	61137660	61177971	235	32	361194	1.1528	0.1245	C20orf166
ENSG00000167046	20	61262071	61284656	76	17	361194	0.13478	0.44639	RP11-93B14.6
ENSG00000101187	20	61263797	61327137	294	63	361194	0.0024779	0.49901	SLCO4A1
ENSG00000101188	20	61330189	61404123	377	58	361194	-2.8966	0.99811	NTSR1
ENSG00000101189	20	61417805	61441945	123	27	361194	0.20273	0.41967	MRGBP
ENSG00000060491	20	61426187	61455352	181	37	361194	0.04172	0.48336	OGFR
ENSG00000092758	20	61437596	61482511	315	50	361194	-0.50673	0.69383	COL9A3
ENSG00000101190	20	61462467	61503115	261	28	361193	0.066482	0.4735	TCFL5
ENSG00000101191	20	61499090	61579304	417	49	361194	-0.94902	0.8287	DIDO1
ENSG00000101193	20	61559471	61586996	137	34	361194	0.10695	0.45741	GID8
ENSG00000101194	20	61574052	61609949	172	56	361194	-0.21336	0.58448	SLC17A9
ENSG00000125533	20	61627331	61648387	91	36	361194	-1.5222	0.93602	BHLHE23
ENSG00000149658	20	61816781	61857586	174	30	361194	-0.1091	0.54344	YTHDF1
ENSG00000101197	20	61857235	61881859	158	32	361194	0.058592	0.47664	BIRC7
ENSG00000101198	20	61862136	61914046	339	52	361194	-0.44562	0.67207	NKAIN4
ENSG00000101199	20	61894137	61931142	189	28	361194	-0.87597	0.80948	ARFGAP1
ENSG00000101203	20	61914538	61976203	303	28	361194	-0.35995	0.64056	COL20A1
ENSG00000101204	20	61965420	62019753	402	67	361194	1.116	0.13222	CHRNA4
ENSG00000075043	20	62027542	62113993	476	63	361194	2.442	0.0073039	KCNQ2
ENSG00000101210	20	62109366	62140505	200	35	361194	1.3274	0.092186	EEF1A2
ENSG00000125534	20	62142077	62163559	171	35	361194	-1.0912	0.8624	PPDPF
ENSG00000101213	20	62149778	62178723	247	33	361194	-1.2728	0.89845	PTK6
ENSG00000125508	20	62162163	62188857	188	26	361194	-1.3389	0.90969	SRMS
ENSG00000125531	20	62174373	62198061	135	48	361193	1.6054	0.054203	C20orf195
ENSG00000130589	20	62179439	62215592	172	48	361193	2.6499	0.0040258	HELZ2
ENSG00000101216	20	62208955	62268394	250	39	361194	2.654	0.0039774	GMEB2
ENSG00000197457	20	62261061	62294780	161	35	361193	2.3945	0.0083218	STMN3
ENSG00000258366	20	62279163	62338416	295	47	361194	2.5038	0.0061437	RTEL1
ENSG00000026036	20	62280653	62340037	294	47	361194	2.6324	0.0042386	RTEL1-TNFRSF6B
ENSG00000243509	20	62318021	62340037	84	32	361194	3.1169	0.00091377	TNFRSF6B
ENSG00000101246	20	62319996	62349377	107	26	361194	2.9904	0.0013931	ARFRP1
ENSG00000197114	20	62328817	62377494	150	19	361194	2.906	0.0018305	ZGPAT
ENSG00000273154	20	62330216	62380456	170	23	361194	2.8086	0.0024876	RP4-583P15.15
ENSG00000203896	20	62356815	62380456	95	19	361194	2.6363	0.0041913	LIME1
ENSG00000273047	20	62359623	62381751	97	21	361194	2.5531	0.0053382	RP4-583P15.14
ENSG00000125520	20	62361214	62384858	103	22	361194	2.5407	0.0055311	SLC2A4RG
ENSG00000130584	20	62365019	62472597	557	30	361194	1.4729	0.070391	ZBTB46
ENSG00000269223	20	62464779	62485273	97	16	361194	1.0635	0.14378	AL158091.1
ENSG00000183260	20	62482566	62504341	91	23	361194	0.60964	0.27105	ABHD16B
ENSG00000268858	20	62482879	62503217	84	22	361194	0.6842	0.24693	C20ORF135
ENSG00000101150	20	62486596	62532898	193	37	361194	1.1419	0.12675	TPD52L2
ENSG00000101152	20	62516518	62577384	312	32	361194	1.6635	0.048105	DNAJC5
ENSG00000198276	20	62561186	62597769	146	40	361193	1.9876	0.023429	UCKL1
ENSG00000267848	20	62575007	62595495	72	26	361194	2.4068	0.0080467	AL118506.1
ENSG00000196700	20	62578055	62690113	396	36	361194	2.9952	0.0013712	ZNF512B
ENSG00000130590	20	62595466	62621361	111	19	361193	2.9465	0.0016072	SAMD10
ENSG00000101161	20	62602488	62674453	243	28	361194	2.8464	0.0022105	PRPF6
ENSG00000203883	20	62669076	62690994	75	21	361194	2.2106	0.013533	SOX18
ENSG00000171703	20	62671189	62713700	147	38	361194	2.3151	0.010304	TCEA2
ENSG00000171700	20	62694534	62721323	84	23	361194	1.3778	0.084132	RGS19
ENSG00000125510	20	62701526	62741996	148	33	361194	1.7862	0.037032	OPRL1
ENSG00000171695	20	62704733	62725712	58	23	361193	1.4059	0.079875	C20orf201
ENSG00000125522	20	62727173	62748524	94	17	361194	1.4372	0.075326	NPBWR2
ENSG00000196132	20	62773144	62883604	483	81	361194	0.19485	0.42276	MYT1
ENSG00000203880	20	62877094	62936855	173	29	361193	1.3981	0.081038	PCMTD2
ENSG00000166157	21	10896201	11039719	3	2	361194	1.3763	0.084362	TPTE
ENSG00000256715	21	14731931	14755386	108	13	361191	0.17446	0.43075	AL050302.1
ENSG00000166351	21	14972498	15023906	1	1	361182	2.2911	0.01098	POTED
ENSG00000188992	21	15471134	15593166	620	37	361194	1.7256	0.042214	LIPI
ENSG00000185272	21	15578451	15610693	276	29	361194	-0.68284	0.75265	RBM11
ENSG00000155304	21	15733436	15765805	136	26	361194	0.20422	0.41909	HSPA13
ENSG00000155307	21	15847549	15965723	634	70	361194	-0.5761	0.71773	SAMSN1
ENSG00000243440	21	15954251	16041142	297	56	361193	1.3035	0.096203	AF165138.7
ENSG00000180530	21	16323556	16447321	441	56	361194	8.7877	7.6306e-19	NRIP1
ENSG00000155313	21	17092344	17262377	517	26	361194	0.78609	0.21591	USP25
ENSG00000232560	21	18801208	18831503	142	49	361193	0.95591	0.16956	C21orf37
ENSG00000154639	21	18874700	18975897	303	43	361194	0.21655	0.41428	CXADR
ENSG00000154640	21	18955971	18995265	101	21	361194	-0.62461	0.73389	BTG3
ENSG00000154642	21	19151284	19201703	152	23	361194	0.74243	0.22891	C21orf91
ENSG00000154645	21	19263580	19649690	1541	121	361194	0.42011	0.3372	CHODL
ENSG00000154646	21	19631433	19868197	1008	124	361194	0.76724	0.22147	TMPRSS15
ENSG00000154654	21	22360633	22925650	2170	155	361194	-1.7435	0.95938	NCAM2
ENSG00000154719	21	26947968	26989829	102	24	361194	-0.31078	0.62202	MRPL39
ENSG00000154721	21	27001584	27099874	370	42	361194	-0.45568	0.67569	JAM2
ENSG00000154723	21	27078815	27117984	111	23	361194	0.68104	0.24792	ATP5J
ENSG00000154727	21	27096881	27154771	173	26	361194	0.86339	0.19396	GABPA
ENSG00000142192	21	27242861	27553446	1170	96	361194	0.061104	0.47564	APP
ENSG00000166265	21	27828528	27955603	417	73	361194	0.96999	0.16602	CYYR1
ENSG00000154734	21	28198066	28227728	103	30	361193	0.27899	0.39013	ADAMTS1
ENSG00000154736	21	28280231	28348832	246	31	361194	2.8291	0.0023336	ADAMTS5
ENSG00000156239	21	30234513	30267693	131	15	361194	0.068996	0.4725	N6AMT1
ENSG00000198862	21	30290466	30375270	248	39	361194	-0.012193	0.50486	LTN1
ENSG00000156253	21	30366705	30401699	80	22	361194	0.45825	0.32339	RWDD2B
ENSG00000156256	21	30386950	30436809	98	27	361194	0.73962	0.22976	USP16
ENSG00000156261	21	30418126	30456118	83	28	361194	0.4358	0.33149	CCT8
ENSG00000156265	21	30439792	30558210	400	31	361194	0.11995	0.45226	MAP3K7CL
ENSG00000156273	21	30556392	31013071	1115	93	361194	-0.73331	0.76832	BACH1
ENSG00000171189	21	30899254	31322351	1641	89	361194	1.1321	0.12879	GRIK1
ENSG00000183653	21	30958360	31013067	242	29	361194	0.81125	0.20861	GRIK1-AS2
ENSG00000156282	21	31528241	31548971	117	14	361194	-0.84523	0.80101	CLDN17
ENSG00000156284	21	31576324	31598391	85	31	361194	-0.45686	0.67612	CLDN8
ENSG00000188694	21	31643629	31665276	98	17	361194	-0.68174	0.7523	KRTAP24-1
ENSG00000232263	21	31651463	31671832	95	19	361194	-0.8028	0.78895	KRTAP25-1
ENSG00000197683	21	31681452	31702607	161	15	361194	-0.40525	0.65735	KRTAP26-1
ENSG00000206107	21	31699331	31720012	130	19	361194	-0.61005	0.72909	KRTAP27-1
ENSG00000186980	21	31710717	31730924	111	16	361194	-0.69697	0.75709	KRTAP23-1
ENSG00000182816	21	31733709	31754557	95	23	361193	0.30675	0.37952	KRTAP13-2
ENSG00000198390	21	31758392	31779136	45	18	361194	1.3493	0.088624	KRTAP13-1
ENSG00000240432	21	31787583	31808286	42	26	361194	-0.92791	0.82327	KRTAP13-3
ENSG00000186971	21	31792572	31813216	36	24	361194	-1.0791	0.85972	KRTAP13-4
ENSG00000186970	21	31802597	31823070	41	28	361194	0.41394	0.33946	KRTAP15-1
ENSG00000184351	21	31842018	31862663	34	23	361193	0.80049	0.21171	KRTAP19-1
ENSG00000186965	21	31849362	31869755	30	20	361193	0.96279	0.16783	KRTAP19-2
ENSG00000244025	21	31853782	31874275	33	22	361193	0.43834	0.33057	KRTAP19-3
ENSG00000186967	21	31859142	31879451	33	23	361194	0.28569	0.38756	KRTAP19-4
ENSG00000186977	21	31863975	31884435	32	22	361194	0.39482	0.34649	KRTAP19-5
ENSG00000186925	21	31903854	31924183	40	14	361194	0.62876	0.26475	KRTAP19-6
ENSG00000244362	21	31923194	31943633	73	10	361194	-0.015108	0.50603	KRTAP19-7
ENSG00000206106	21	31952424	31972716	42	19	361194	0.59171	0.27702	KRTAP22-2
ENSG00000212938	21	31954759	31975394	48	17	361194	0.51872	0.30198	KRTAP6-3
ENSG00000186930	21	31960909	31981219	48	13	361194	0.0030142	0.4988	KRTAP6-2
ENSG00000186924	21	31963414	31983612	50	13	361194	0.0054961	0.49781	KRTAP22-1
ENSG00000184724	21	31975750	31996249	38	8	361194	-0.29833	0.61727	KRTAP6-1
ENSG00000244624	21	31978750	31999003	38	8	361194	0.15882	0.43691	KRTAP20-1
