GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000167755	19	51451887	51482929	101	23	361193	0.97872	0.16386	KLK6
ENSG00000169035	19	51469729	51497355	103	22	361193	-0.031304	0.51249	KLK7
ENSG00000129455	19	51489263	51515967	133	13	361194	-0.61968	0.73227	KLK8
ENSG00000269741	19	51489274	51522837	161	16	361194	-0.5548	0.71048	KLK9
ENSG00000213022	19	51493806	51522890	137	15	361194	-0.52567	0.70044	KLK9
ENSG00000129451	19	51505995	51533431	79	15	361194	-0.1729	0.56863	KLK10
ENSG00000167757	19	51515472	51541295	84	21	361193	0.27167	0.39294	KLK11
ENSG00000186474	19	51522348	51548486	96	14	361192	1.2908	0.09838	KLK12
ENSG00000167759	19	51549463	51578371	113	30	361192	1.4266	0.07685	KLK13
ENSG00000129437	19	51570752	51597502	131	37	361193	0.72122	0.23539	KLK14
ENSG00000142544	19	51590863	51621627	120	30	361194	1.5202	0.064227	CTU1
ENSG00000129450	19	51618165	51649908	78	43	361193	-0.089019	0.53547	SIGLEC9
ENSG00000168995	19	51635556	51666783	66	40	361193	-0.22972	0.59085	SIGLEC7
ENSG00000105383	19	51718320	51757115	111	25	361194	-0.44218	0.67082	CD33
ENSG00000179213	19	51739603	51782584	150	22	361194	-0.63668	0.73783	SIGLECL1
ENSG00000142549	19	51805102	51843608	137	35	361194	1.4485	0.073736	IGLON5
ENSG00000186806	19	51824790	51855378	99	27	361194	0.76717	0.22149	VSIG10L
ENSG00000105379	19	51838423	51879672	151	41	361193	0.62373	0.2664	ETFB
ENSG00000269403	19	51843627	51881353	145	38	361194	0.34958	0.36333	CTD-2616J11.11
ENSG00000160318	19	51860352	51882257	89	24	361193	0.79074	0.21455	CLDND2
ENSG00000105374	19	51864860	51885969	89	26	361193	0.56323	0.28664	NKG7
ENSG00000105370	19	51873163	51901214	112	14	361193	1.2594	0.10395	LIM2
ENSG00000262874	19	51881543	51903828	87	9	361194	1.4535	0.073042	C19orf84
ENSG00000142512	19	51903275	51931057	137	16	361194	2.0579	0.0198	SIGLEC10
ENSG00000105366	19	51944101	51971710	95	24	361194	1.9554	0.025269	SIGLEC8
ENSG00000213822	19	51969838	52004206	249	29	361194	-0.086502	0.53447	CEACAM18
ENSG00000254521	19	51984611	52015043	256	34	361194	-0.084348	0.53361	SIGLEC12
ENSG00000105492	19	52012779	52045110	190	30	361194	-0.18539	0.57354	SIGLEC6
ENSG00000105497	19	52064551	52102991	230	54	361194	0.97569	0.16461	ZNF175
ENSG00000167765	19	52085036	52107630	160	34	361194	-0.05535	0.52207	AC018755.1
ENSG00000105501	19	52104781	52160151	261	50	361193	2.163	0.015269	SIGLEC5
ENSG00000268500	19	52105344	52160142	260	50	361193	2.1762	0.014771	SIGLEC5
ENSG00000254415	19	52135806	52160054	107	20	361193	1.6951	0.045026	SIGLEC14
ENSG00000105509	19	52206365	52237247	175	43	361193	-1.0039	0.8423	HAS1
ENSG00000171051	19	52238425	52317363	438	67	361194	0.34869	0.36366	FPR1
ENSG00000171049	19	52245279	52283779	189	40	361194	-0.00019414	0.50008	FPR2
ENSG00000187474	19	52288416	52339442	297	41	361194	1.7218	0.042551	FPR3
ENSG00000161551	19	52349055	52404203	393	22	361194	1.2957	0.097535	ZNF577
ENSG00000198093	19	52382477	52418293	246	25	361194	0.12198	0.45146	ZNF649
ENSG00000176024	19	52420400	52462012	237	30	361194	0.66924	0.25167	ZNF613
ENSG00000256683	19	52457596	52500109	237	27	361194	0.13136	0.44775	ZNF350
ENSG00000197619	19	52484585	52521483	212	24	361194	0.078302	0.46879	ZNF615
ENSG00000142556	19	52506018	52543493	162	21	361194	0.25834	0.39807	ZNF614
ENSG00000256087	19	52524632	52608991	428	28	361194	1.4736	0.070295	ZNF432
ENSG00000197608	19	52557719	52609018	290	21	361194	1.6321	0.051333	ZNF841
ENSG00000204611	19	52606344	52653175	238	31	361194	-0.389	0.65136	ZNF616
ENSG00000196267	19	52647117	52684896	168	41	361193	0.52167	0.30095	ZNF836
ENSG00000105568	19	52683292	52740687	332	25	361194	1.4032	0.080283	PPP2R1A
ENSG00000196214	19	52762824	52805977	309	32	361194	-0.038005	0.51516	ZNF766
ENSG00000198464	19	52790430	52839175	251	40	361194	0.42705	0.33467	ZNF480
ENSG00000167554	19	52829498	52881031	230	37	361194	0.11884	0.4527	ZNF610
ENSG00000221923	19	52863170	52899048	199	26	361194	-0.24965	0.59857	ZNF880
ENSG00000167555	19	52891102	52931665	161	27	361194	-0.64016	0.73897	ZNF528
ENSG00000198633	19	52922440	52965568	176	23	361194	-1.7692	0.96157	ZNF534
ENSG00000258405	19	52946829	53025407	403	34	361194	1.8156	0.034716	ZNF578
ENSG00000198482	19	53020905	53077717	347	29	361193	0.62997	0.26436	ZNF808
ENSG00000167562	19	53049075	53100427	345	44	361194	1.1407	0.12699	ZNF701
ENSG00000167766	19	53087313	53203749	863	54	361194	0.61302	0.26993	ZNF83
ENSG00000213020	19	53196066	53248326	284	28	361193	0.40117	0.34415	ZNF611
ENSG00000189190	19	53257448	53300044	268	49	361193	-0.39843	0.65484	ZNF600
ENSG00000198538	19	53290662	53370853	423	55	361193	0.082729	0.46703	ZNF28
ENSG00000204604	19	53331261	53370902	286	26	361193	-0.28864	0.61357	ZNF468
ENSG00000182986	19	53357043	53410946	282	29	361193	-0.5067	0.69382	ZNF320
ENSG00000180257	19	53420388	53476164	321	43	361193	0.68753	0.24588	ZNF816
ENSG00000221874	19	53421728	53476076	318	43	361193	0.70222	0.24127	ZNF321P
ENSG00000269526	19	53507174	53529375	77	20	361194	-0.917	0.82043	ERVV-1
ENSG00000268964	19	53537991	53564329	130	20	361189	1.4314	0.076163	ERVV-2
ENSG00000170949	19	53559859	53616689	301	43	361194	0.10179	0.45946	ZNF160
ENSG00000170954	19	53601132	53646330	243	38	361192	0.69211	0.24443	ZNF415
ENSG00000197937	19	53617325	53672328	212	46	361192	0.64863	0.25829	ZNF347
ENSG00000197497	19	53652466	53706639	229	48	361193	-0.33242	0.63021	ZNF665
ENSG00000197928	19	53721577	53768151	251	31	361194	-1.3208	0.90672	ZNF677
ENSG00000196131	19	53751545	53775090	142	24	361194	-0.57836	0.71849	VN1R2
ENSG00000228567	19	53759929	53780972	130	25	361194	-0.63768	0.73816	VN1R4
ENSG00000163098	19	53782856	53804875	173	32	361194	-0.95984	0.83143	BIRC8
ENSG00000213799	19	53827002	53868122	291	52	361194	1.3228	0.092945	ZNF845
ENSG00000203326	19	53858946	53905470	265	51	361193	1.1708	0.12085	ZNF525
ENSG00000196417	19	53883046	53940574	357	52	361193	1.1691	0.12118	ZNF765
ENSG00000198346	19	53960989	54016950	424	64	361193	-0.17261	0.56852	ZNF813
ENSG00000130844	19	54014235	54093523	534	40	361193	1.5131	0.065131	ZNF331
ENSG00000268864	19	54092882	54116751	90	21	361192	0.097764	0.46106	CTB-167G5.5
ENSG00000204595	19	54125310	54150263	68	18	361191	-1.8414	0.96722	DPRX
ENSG00000142405	19	54286857	54337648	275	48	361192	0.39144	0.34773	NLRP12
ENSG00000179820	19	54359477	54389691	57	13	361192	0.32938	0.37093	MYADM
ENSG00000126583	19	54372444	54420906	152	35	361193	0.47318	0.31804	PRKCG
ENSG00000105605	19	54402589	54457195	137	36	361190	1.0992	0.13583	CACNG7
ENSG00000142408	19	54456294	54503469	169	28	361193	1.2833	0.099702	CACNG8
ENSG00000130433	19	54485542	54525923	204	41	361193	-0.40988	0.65905	CACNG6
ENSG00000189068	19	54534079	54577207	270	38	361192	0.41192	0.3402	VSTM1
ENSG00000248385	19	54563149	54594634	161	21	361194	0.65391	0.25658	TARM1
ENSG00000170909	19	54587933	54616000	153	26	361194	1.3328	0.091301	OSCAR
ENSG00000170906	19	54596036	54622564	121	42	361194	2.315	0.010307	NDUFA3
ENSG00000105619	19	54600320	54629055	129	36	361194	1.8813	0.029963	TFPT
ENSG00000105618	19	54608837	54645140	162	41	361194	2.1212	0.016952	PRPF31
ENSG00000088038	19	54631444	54669419	151	40	361193	2.783	0.0026925	CNOT3
ENSG00000105617	19	54648899	54673620	104	32	361193	2.6324	0.0042394	LENG1
ENSG00000167608	19	54653846	54686944	153	42	361193	2.1228	0.016887	TMC4
ENSG00000125505	19	54667107	54703733	142	47	361192	1.5976	0.055069	MBOAT7
ENSG00000170892	19	54683789	54707585	90	17	361192	-1.3221	0.90693	TSEN34
ENSG00000170889	19	54694610	54762862	339	38	361191	-1.0422	0.85133	RPS9
ENSG00000204577	19	54710147	54756602	233	38	361191	-1.0735	0.85847	LILRB3
ENSG00000244482	19	54710737	54756649	229	37	361191	-1.1423	0.87333	LILRA6
ENSG00000105609	19	54744263	54771164	131	33	361193	0.034219	0.48635	LILRB5
ENSG00000131042	19	54767675	54795039	134	30	361194	-0.91731	0.82051	LILRB2
ENSG00000170866	19	54789854	54819952	181	23	361193	-0.026422	0.51054	LILRA3
ENSG00000187116	19	54808353	54834409	92	10	361193	0.30221	0.38125	LILRA5
ENSG00000239961	19	54834456	54860421	112	33	361193	-0.55499	0.71055	LILRA4
ENSG00000167613	19	54855362	54892165	181	42	361192	1.0147	0.15512	LAIR1
ENSG00000167614	19	54916393	54958080	298	44	361193	-0.006625	0.50264	TTYH1
ENSG00000167615	19	54950065	54983217	182	38	361194	0.058909	0.47651	LENG8
ENSG00000182909	19	54962981	54984894	103	31	361194	-0.21268	0.58421	LENG9
ENSG00000167617	19	54966210	54994411	148	48	361193	0.041108	0.48361	CDC42EP5
ENSG00000167618	19	54999100	55031897	219	45	361194	0.37674	0.35318	LAIR2
ENSG00000104970	19	55033909	55067053	173	45	361193	-0.24972	0.5986	KIR3DX1
ENSG00000239998	19	55074387	55109027	275	16	361194	-0.79155	0.78569	LILRA2
ENSG00000104972	19	55075346	55158979	676	28	361194	-1.1833	0.88166	LILRB1
ENSG00000104974	19	55095047	55123555	256	20	361194	-0.98782	0.83838	LILRA1
ENSG00000224730	19	55137173	55160343	199	22	361194	-1.1604	0.87706	AC009892.10
ENSG00000186818	19	55145340	55191810	308	39	361193	-0.94824	0.8285	LILRB4
ENSG00000167633	19	55225969	55388448	458	27	361190	0.54159	0.29405	KIR3DL1
ENSG00000242019	19	55225984	55258003	48	12	361192	-2.2438	0.98758	KIR3DL3
ENSG00000189013	19	55226002	55335972	126	23	361190	-0.13252	0.55272	KIR2DL4
ENSG00000243772	19	55239980	55305776	8	3	361194	-0.83145	0.79714	KIR2DL3
ENSG00000125498	19	55271263	55305774	4	2	361194	-0.97381	0.83492	KIR2DL1
ENSG00000240403	19	55351898	55388662	199	16	361191	0.34317	0.36574	KIR3DL2
ENSG00000186431	19	55375704	55411838	318	27	361193	0.63865	0.26152	FCAR
ENSG00000189430	19	55407508	55437508	208	34	361193	0.60161	0.27372	NCR1
ENSG00000167634	19	55424877	55487680	338	58	361193	0.11569	0.45395	NLRP7
ENSG00000022556	19	55454498	55522510	492	52	361193	0.0028133	0.49888	NLRP2
ENSG00000088053	19	55515073	55559632	243	32	361193	-0.19219	0.5762	GP6
ENSG00000160439	19	55540476	55592659	280	33	361193	-0.44761	0.67278	RDH13
ENSG00000131037	19	55573388	55609291	134	21	361193	0.092675	0.46308	EPS8L1
ENSG00000125503	19	55592281	55638927	155	39	361193	0.74095	0.22936	PPP1R12C
ENSG00000105048	19	55634162	55670722	168	38	361193	0.64041	0.26095	TNNT1
ENSG00000129991	19	55653137	55679141	131	28	361193	-0.60886	0.72869	TNNI3
ENSG00000267110	19	55656125	55682039	140	27	361194	-0.87225	0.80846	CTD-2587H24.4
ENSG00000167646	19	55660031	55688090	188	26	361194	-1.0999	0.86431	DNAAF3
ENSG00000129990	19	55672567	55701809	226	30	361194	-1.0122	0.84428	SYT5
ENSG00000080031	19	55682616	55730874	310	50	361194	-0.75847	0.77592	PTPRH
ENSG00000180089	19	55728007	55751647	123	32	361194	0.35723	0.36046	TMEM86B
ENSG00000269808	19	55728587	55751647	122	31	361194	0.37384	0.35426	AC010327.2
ENSG00000105063	19	55731148	55780363	199	43	361194	0.2062	0.41832	PPP6R1
ENSG00000133265	19	55763599	55801749	127	38	361194	1.6226	0.052342	HSPBP1
ENSG00000160469	19	55783440	55833901	213	35	361194	2.8055	0.0025119	BRSK1
ENSG00000180061	19	55814169	55855416	207	33	361194	2.7974	0.0025758	TMEM150B
ENSG00000133247	19	55841221	55869488	142	36	361194	1.3678	0.085692	SUV420H2
ENSG00000267531	19	55841254	55866561	133	34	361194	1.458	0.072421	AC020922.1
ENSG00000160471	19	55850674	55876182	125	38	361194	1.6304	0.051506	COX6B2
ENSG00000267706	19	55853669	55880884	131	43	361194	2.16	0.015387	CTD-2105E13.6
ENSG00000180043	19	55856276	55884628	133	42	361194	1.9489	0.025654	FAM71E2
ENSG00000095752	19	55865757	55891831	126	31	361194	1.6012	0.054665	IL11
ENSG00000160472	19	55878204	55899612	103	33	361194	0.50039	0.3084	TMEM190
ENSG00000233493	19	55880613	55905966	141	38	361194	-0.32306	0.62667	TMEM238
ENSG00000108107	19	55886713	55924612	237	48	361194	0.43203	0.33286	RPL28
ENSG00000108106	19	55902652	55929145	179	39	361194	0.7534	0.22561	UBE2S
ENSG00000187902	19	55930107	55964230	131	32	361193	0.35592	0.36095	SHISA7
ENSG00000063241	19	55954352	55983710	148	37	361194	0.92441	0.17764	ISOC2
ENSG00000197483	19	55977699	56005854	155	46	361194	0.74619	0.22778	ZNF628
ENSG00000090971	19	55986371	56008935	109	35	361194	1.3591	0.087053	NAT14
ENSG00000179954	19	55989771	56040465	282	47	361194	1.1447	0.12617	SSC5D
ENSG00000187550	19	56031100	56058456	152	42	361194	0.27215	0.39275	SBK2
ENSG00000231274	19	56042023	56066909	147	38	361194	0.0040993	0.49836	SBK3
ENSG00000218891	19	56078899	56102211	123	17	361193	1.3679	0.085679	ZNF579
ENSG00000179943	19	56092746	56123336	103	19	361194	1.7495	0.040106	FIZ1
ENSG00000171443	19	56101388	56124504	64	20	361194	1.8226	0.034179	ZNF524
ENSG00000261221	19	56106771	56138635	84	26	361194	2.2301	0.012871	ZNF865
ENSG00000179922	19	56122108	56145967	68	17	361194	2.4079	0.0080225	ZNF784
ENSG00000213015	19	56136382	56164835	89	26	361194	2.0395	0.0207	ZNF580
ENSG00000171425	19	56136825	56166988	94	28	361194	1.9631	0.024815	ZNF581
ENSG00000173581	19	56142428	56174527	98	34	361194	1.4799	0.069447	CCDC106
ENSG00000063244	19	56155512	56196081	134	35	361194	0.71646	0.23685	U2AF2
ENSG00000063245	19	56176592	56231224	318	55	361194	0.52788	0.29879	EPN1
ENSG00000185792	19	56209798	56259768	354	57	361194	0.64429	0.25969	NLRP9
ENSG00000223638	19	56260380	56284541	121	19	361193	-1.0029	0.84205	RFPL4A
ENSG00000229292	19	56270507	56294545	102	28	361193	-1.0111	0.84403	RFPL4AL1
ENSG00000179873	19	56286770	56358166	510	68	361194	-1.2428	0.89303	NLRP11
ENSG00000160505	19	56337944	56403220	430	77	361193	-0.69397	0.75615	NLRP4
ENSG00000173572	19	56393065	56453702	324	54	361194	0.43931	0.33022	NLRP13
ENSG00000179709	19	56449198	56509995	357	51	361194	-1.8312	0.96646	NLRP8
ENSG00000171487	19	56501092	56583179	715	88	361194	0.81502	0.20753	NLRP5
ENSG00000142409	19	56588732	56642649	136	35	361193	1.2969	0.097331	ZNF787
ENSG00000167685	19	56633968	56682262	221	29	361194	0.075817	0.46978	ZNF444
ENSG00000204533	19	56652314	56673250	115	19	361194	-0.12709	0.55057	AC024580.1
ENSG00000197487	19	56677389	56707144	223	45	361193	1.6699	0.047471	GALP
ENSG00000197213	19	56690939	56719289	199	39	361194	-0.023615	0.50942	ZSCAN5B
ENSG00000204532	19	56703670	56730821	189	33	361194	-0.25317	0.59993	ZSCAN5C
ENSG00000131848	19	56722681	56889752	689	114	361193	-1.645	0.95001	ZSCAN5A
ENSG00000267908	19	56741773	56768863	160	46	361193	-0.40615	0.65768	ZSCAN5D
ENSG00000267710	19	56774138	56831819	177	53	361194	-0.97847	0.83608	AC006116.20
ENSG00000018869	19	56877413	56914914	159	42	361193	-0.84806	0.8018	ZNF582
ENSG00000198440	19	56899335	56957404	156	40	361194	-0.57538	0.71748	ZNF583
ENSG00000198046	19	56940694	56999434	195	39	361194	-0.34973	0.63673	ZNF667
ENSG00000196263	19	57009212	57051590	199	18	361194	1.3408	0.089986	ZNF471
ENSG00000196867	19	57040317	57078169	187	24	361194	1.1978	0.1155	ZFP28
ENSG00000197016	19	57068880	57110279	200	25	361194	0.76287	0.22277	ZNF470
ENSG00000197951	19	57096632	57147849	225	52	361193	0.31184	0.37758	ZNF71
ENSG00000268182	19	57144513	57177134	133	27	361194	-1.4974	0.93285	SMIM17
ENSG00000127903	19	57164020	57193151	154	21	361194	-1.1412	0.87312	ZNF835
ENSG00000269699	19	57275920	57362097	190	44	361194	1.461	0.07201	ZIM2
ENSG00000198300	19	57311445	57362096	104	34	361194	1.5088	0.065674	PEG3
ENSG00000131864	19	57620506	57653294	131	23	361194	0.68031	0.24815	USP29
ENSG00000141946	19	57635464	57666570	179	32	361194	1.3649	0.086139	ZIM3
ENSG00000258873	19	57655389	57688811	205	36	361193	1.002	0.15818	DUXA
ENSG00000083844	19	57692868	57734724	164	29	361194	2.0189	0.021747	ZNF264
ENSG00000105146	19	57732377	57756916	104	19	361194	1.7807	0.037485	AURKC
ENSG00000204524	19	57741973	57776503	135	28	361194	1.406	0.079869	ZNF805
ENSG00000197714	19	57781419	57814937	185	26	361194	4.3091	8.1957e-06	ZNF460
ENSG00000178229	19	57821877	57852144	173	37	361194	1.6709	0.047368	ZNF543
ENSG00000131845	19	57852675	57881266	114	36	361194	1.0252	0.15262	ZNF304
ENSG00000152433	19	57864845	57900933	128	43	361194	1.1857	0.11787	ZNF547
ENSG00000256060	19	57864879	57886721	75	33	361194	0.94596	0.17209	TRAPPC2P1
ENSG00000268133	19	57864934	57919952	202	54	361194	0.99675	0.15944	AC003002.4
ENSG00000188785	19	57891218	57922786	122	33	361194	0.88623	0.18775	ZNF548
ENSG00000269533	19	57891252	57941362	187	42	361194	0.67399	0.25016	AC003002.6
ENSG00000268533	19	57895551	57959825	226	54	361194	0.48704	0.31312	AC004076.7
ENSG00000186272	19	57912531	57943307	107	30	361194	0.30641	0.37965	ZNF17
ENSG00000186230	19	57936697	57966853	113	32	361194	0.34691	0.36433	ZNF749
ENSG00000268163	19	57939338	57998904	242	33	361194	0.086784	0.46542	AC004076.9
ENSG00000178201	19	57956542	57977854	110	15	361194	0.13688	0.44556	VN1R1
ENSG00000197128	19	57968031	57998938	133	17	361194	-0.068099	0.52715	ZNF772
ENSG00000105136	19	57989079	58016048	123	23	361194	0.31442	0.3766	ZNF419
ENSG00000268107	19	57989086	58026749	210	17	361194	-0.075028	0.5299	AC003005.4
ENSG00000152439	19	58001283	58039772	260	11	361194	-0.30552	0.62002	ZNF773
ENSG00000121406	19	58028693	58078910	176	27	361194	-0.083764	0.53338	ZNF549
ENSG00000251369	19	58036625	58081231	112	44	361194	0.55578	0.28918	ZNF550
ENSG00000083817	19	58072934	58100295	92	22	361194	0.57111	0.28396	ZNF416
ENSG00000171649	19	58079824	58115145	110	23	361194	1.1539	0.12428	ZIK1
ENSG00000183647	19	58101253	58134090	116	30	361194	1.7976	0.036117	ZNF530
ENSG00000213762	19	58115601	58144724	132	21	361194	0.86897	0.19243	ZNF134
ENSG00000121417	19	58131761	58164147	189	13	361194	-0.40377	0.65681	ZNF211
ENSG00000180532	19	58170303	58200520	102	16	361193	0.84218	0.19984	ZSCAN4
ENSG00000204519	19	58183337	58238669	179	38	361193	0.08477	0.46622	ZNF551
ENSG00000269026	19	58183413	58274943	293	41	361193	-0.029928	0.51194	AC003006.7
ENSG00000268948	19	58193868	58214128	64	21	361194	0.41949	0.33743	AC004017.1
ENSG00000179909	19	58198735	58230579	106	25	361193	-0.48669	0.68676	ZNF154
ENSG00000083814	19	58221119	58248992	96	20	361193	-0.39502	0.65358	ZNF671
ENSG00000152443	19	58248164	58279527	103	25	361193	0.27823	0.39042	ZNF776
ENSG00000083828	19	58271023	58341307	311	38	361194	0.75641	0.2247	ZNF586
ENSG00000178935	19	58305209	58336281	141	26	361194	0.8156	0.20737	ZNF552
ENSG00000268750	19	58321087	58380309	310	32	361194	0.19277	0.42357	CTD-2583A14.10
ENSG00000269343	19	58321099	58380018	310	32	361194	0.19277	0.42357	ZNF587B
ENSG00000204514	19	58350099	58410442	272	28	361194	-0.26713	0.60532	ZNF814
ENSG00000198466	19	58351225	58386480	193	29	361194	-0.010037	0.504	ZNF587
ENSG00000269476	19	58378133	58437959	239	43	361194	0.34777	0.36401	CTD-2583A14.9
ENSG00000173480	19	58401664	58437978	152	29	361194	0.95475	0.16985	ZNF417
ENSG00000196724	19	58423252	58456761	114	25	361194	1.1969	0.11568	ZNF418
ENSG00000152454	19	58442201	58469043	78	15	361194	1.0105	0.15614	ZNF256
ENSG00000177025	19	58459805	58495902	167	19	361194	0.21506	0.41486	C19orf18
ENSG00000166704	19	58478421	58524717	216	21	361194	-0.080215	0.53197	ZNF606
ENSG00000176593	19	58503429	58532600	136	19	361194	0.20501	0.41878	CTD-2368P22.1
ENSG00000152467	19	58535400	58575999	88	24	361193	0.74219	0.22899	ZSCAN1
ENSG00000176293	19	58560607	58607677	151	30	361194	-1.0685	0.85734	ZNF135
ENSG00000121413	19	58585205	58639794	193	41	361194	0.22533	0.41086	ZSCAN18
ENSG00000181894	19	58627619	58676477	196	35	361194	0.87154	0.19173	ZNF329
ENSG00000171606	19	58684396	58734928	198	34	361194	0.06768	0.47302	ZNF274
ENSG00000198131	19	58729960	58798815	315	38	361194	-0.016506	0.50658	ZNF544
ENSG00000269545	19	58730831	58808173	353	46	361194	-0.062087	0.52475	CTD-3138B18.4
ENSG00000083842	19	58780317	58817254	164	38	361194	0.97603	0.16453	ZNF8
ENSG00000273439	19	58780318	58817254	164	38	361194	0.97603	0.16453	ZNF8
ENSG00000267216	19	58780332	58836563	244	52	361194	0.47509	0.31736	AC010642.1
ENSG00000182318	19	58828385	58863698	119	13	361194	-0.0069606	0.50278	ZSCAN22
ENSG00000121410	19	58846544	58874865	61	21	361193	0.38822	0.34893	A1BG
ENSG00000174586	19	58855723	58884214	69	15	361193	1.0092	0.15643	ZNF497
ENSG00000152475	19	58868985	58902427	136	20	361194	0.85788	0.19548	ZNF837
ENSG00000083845	19	58887767	58916173	127	20	361194	1.4196	0.077863	RPS5
ENSG00000269855	19	58897457	58918407	116	17	361194	2.4908	0.0063728	AC012313.1
ENSG00000171574	19	58902871	58939694	184	17	361194	3.4271	0.00030506	ZNF584
ENSG00000131849	19	58934181	58961589	97	15	361194	3.5959	0.00016164	ZNF132
ENSG00000249471	19	58952971	58979200	77	13	361194	3.5566	0.00018784	ZNF324B
ENSG00000083812	19	58968423	58994945	57	12	361194	3.3799	0.0003625	ZNF324
ENSG00000083838	19	58975384	59002597	81	16	361194	3.7068	0.00010493	ZNF446
ENSG00000083807	19	58980879	59033780	149	25	361194	3.6762	0.00011838	SLC27A5
ENSG00000119574	19	59014897	59060278	95	23	361193	3.1794	0.00073784	ZBTB45
ENSG00000130726	19	59045458	59072089	57	17	361193	3.2368	0.00060435	TRIM28
ENSG00000130724	19	59052933	59076491	64	20	361194	2.8013	0.0025447	CHMP2A
ENSG00000130725	19	59057079	59080327	69	18	361194	2.7135	0.0033286	UBE2M
ENSG00000099326	19	59063298	59094942	100	22	361194	2.7377	0.0030937	MZF1
ENSG00000178591	20	57891	87735	57	24	361192	-0.22597	0.58939	DEFB125
ENSG00000125788	20	113010	136392	78	20	361193	0.52936	0.29828	DEFB126
ENSG00000088782	20	128111	149804	94	9	361194	0.5628	0.28678	DEFB127
ENSG00000185982	20	158494	180322	124	18	361194	-1.2758	0.89899	DEFB128
ENSG00000125903	20	197899	220527	101	14	361194	1.0781	0.1405	DEFB129
ENSG00000186458	20	228377	251737	100	24	361194	0.15011	0.44034	DEFB132
ENSG00000196476	20	241504	281390	227	39	361194	0.96928	0.1662	C20orf96
ENSG00000177764	20	267737	290965	101	26	361193	0.64128	0.26067	ZCCHC3
ENSG00000177732	20	296207	320865	118	13	361194	0.17102	0.4321	SOX12
ENSG00000125841	20	317426	350304	169	33	361193	0.018322	0.49269	NRSN2
ENSG00000101255	20	351261	388203	230	61	361193	-0.79528	0.78677	TRIB3
ENSG00000125826	20	378142	421610	189	47	361193	-1.5913	0.94422	RBCK1
ENSG00000125875	20	406124	453197	194	34	361194	0.60424	0.27284	TBC1D20
ENSG00000101266	20	449116	534465	295	38	361194	1.8009	0.035861	CSNK2A1
ENSG00000125878	20	574441	601042	145	44	361194	0.040138	0.48399	TCF15
ENSG00000271303	20	617259	644014	126	43	361194	-0.74057	0.77052	SRXN1
ENSG00000270299	20	617270	666444	229	55	361193	-0.16358	0.56497	RP5-850E9.3
ENSG00000215397	20	632240	666823	159	34	361193	0.056852	0.47733	SCRT2
ENSG00000101276	20	730724	759131	188	48	361194	-0.60825	0.72849	SLC52A3
ENSG00000125898	20	804358	848106	233	60	361194	2.258	0.011972	FAM110A
ENSG00000101280	20	843296	906977	423	70	361193	1.8545	0.031837	ANGPT4
ENSG00000101282	20	929095	992907	405	58	361194	0.1614	0.43589	RSPO4
ENSG00000125818	20	1083906	1170596	278	56	361194	0.3666	0.35696	PSMF1
ENSG00000125895	20	1151205	1176059	74	32	361193	1.3521	0.088177	TMEM74B
ENSG00000215595	20	1174098	1198918	122	19	361194	0.49204	0.31135	C20orf202
ENSG00000244588	20	1196700	1287065	363	52	361194	-0.42082	0.66306	RAD21L1
ENSG00000101298	20	1236960	1299972	292	66	361194	-1.1275	0.87023	SNPH
ENSG00000125775	20	1280619	1319883	203	54	361194	-1.2021	0.88533	SDCBP2
ENSG00000203630	20	1306228	1327555	87	16	361194	-0.22141	0.58761	AL136531.1
ENSG00000088832	20	1339622	1383806	204	41	361194	2.0543	0.019973	FKBP1A
ENSG00000088833	20	1412807	1464487	199	39	361194	0.69885	0.24232	NSFL1C
ENSG00000196209	20	1441386	1482233	214	27	361194	1.3049	0.095959	SIRPB2
ENSG00000125900	20	1504897	1549489	173	36	361194	0.97081	0.16582	SIRPD
ENSG00000260861	20	1510790	1610655	257	36	361194	0.4716	0.31861	RP4-576H24.4
ENSG00000101307	20	1534167	1610707	162	33	361194	0.47871	0.31607	SIRPB1
ENSG00000089012	20	1599798	1648425	232	41	361194	-1.3573	0.91265	SIRPG
ENSG00000198053	20	1865154	1930543	338	52	361193	0.45458	0.3247	SIRPA
ENSG00000101327	20	1949403	1984732	137	26	361194	-1.4408	0.92519	PDYN
ENSG00000125834	20	2072257	2167684	398	35	361194	-0.060878	0.52427	STK35
ENSG00000125780	20	2266647	2331724	148	45	361194	1.1916	0.1167	TGM3
ENSG00000166948	20	2351554	2423399	327	43	361194	1.0889	0.1381	TGM6
ENSG00000125835	20	2432280	2461499	57	20	361194	-0.73436	0.76864	SNRPB
ENSG00000256566	20	2437858	2499553	192	42	361194	-0.73737	0.76955	RP4-734P14.4
ENSG00000088876	20	2452463	2515348	224	50	361194	-0.57692	0.718	ZNF343
ENSG00000149488	20	2507253	2632430	539	47	361194	0.98242	0.16295	TMC2
ENSG00000101361	20	2622791	2649039	149	27	361194	1.4337	0.075823	NOP56
ENSG00000101365	20	2629041	2654865	131	24	361193	1.7105	0.043586	IDH3B
ENSG00000088881	20	2663524	2750753	330	45	361193	-0.59414	0.72379	EBF4
ENSG00000088882	20	2764715	2791283	132	35	361194	0.22379	0.41146	CPXM1
ENSG00000241690	20	2785614	2808712	110	30	361193	1.2708	0.1019	TMEM239
ENSG00000198326	20	2785614	2810930	121	34	361193	1.4252	0.077053	TMEM239
